std,diff,peakIndex,maxPeak,minPeak,cluster
1.7613859079252836e-05,3.6042470000000004e-05,1759998,4.7558e-05,-4.8689e-05,1
1.338015558205941e-05,2.3293000000000002e-05,1760454,3.9828e-05,-2.4816e-05,2
1.0765243805975462e-05,1.7136e-05,1762652,2.9517e-05,-2.0127e-05,0
1.5366760728156553e-05,3.1405e-05,1764222,3.5117e-05,-4.3809e-05,1
1.0946433323542106e-05,1.41831e-05,1765506,2.6924e-05,-2.3047e-05,0
1.1720018474063557e-05,1.60657e-05,1765790,3.2235e-05,-2.088e-05,0
1.7213180802049035e-05,3.2804999999999995e-05,1766562,3.9848e-05,-4.1925e-05,1
1.8344842325683774e-05,4.0539e-05,1771325,4.7151e-05,-4.6848e-05,1
1.785251688898449e-05,3.70703e-05,1773277,4.4152e-05,-4.949e-05,1
1.1522951663693773e-05,1.20257e-05,1775239,2.6923e-05,-1.7307e-05,0
1.0866362892570478e-05,1.3103799999999998e-05,1775449,2.9464e-05,-1.9878e-05,0
1.5680447833570275e-05,3.09413e-05,1779958,4.4868e-05,-3.692e-05,1
1.3771763364954294e-05,1.0500400000000002e-05,1779994,2.9812e-05,-2.1757e-05,0
1.1192596733004073e-05,1.0796000000000001e-05,1781374,2.9479e-05,-1.5427e-05,0
1.4370346973995926e-05,1.286575e-05,1781554,2.9032e-05,-2.2574e-05,0
1.0571740249153957e-05,2.8414e-05,1782068,2.9685e-05,-3.0206e-05,1
9.505643972419745e-06,1.7160200000000002e-05,1782662,2.912e-05,-1.372e-05,0
1.6845207346211888e-05,2.68545e-05,1782933,4.0582e-05,-2.6368e-05,1
9.22040026800778e-06,1.59085e-05,1783279,2.7696e-05,-1.708e-05,0
1.0065714818490907e-05,1.3037e-05,1784819,3.41e-05,-1.2846e-05,0
1.2380666087949078e-05,1.50546e-05,1785703,3.0206e-05,-2.2242e-05,0
1.136714023650791e-05,1.42388e-05,1787085,2.9945e-05,-1.731e-05,0
8.722991085378708e-06,1.5086499999999999e-05,1787923,3.0284e-05,-1.1596e-05,0
1.088659915302196e-05,1.4083300000000001e-05,1788583,2.9582e-05,-2.3669e-05,0
1.5421633202951552e-05,1.38781e-05,1789143,3.1832e-05,-2.5575e-05,0
1.590113017633793e-05,1.473703e-05,1790785,3.38e-05,-2.8515e-05,0
1.1157495777184185e-05,1.60437e-05,1791440,2.7146e-05,-1.8773e-05,0
1.6759687827236665e-05,1.53677e-05,1793230,3.819e-05,-2.6501e-05,0
1.1839412055433792e-05,1.53796e-05,1793270,2.7696e-05,-2.6501e-05,0
1.588201108291271e-05,1.200636e-05,1794585,3.0118e-05,-2.4188e-05,0
1.663122578628512e-05,3.2345e-05,1798235,4.3224e-05,-3.2706e-05,1
1.2196964516956835e-05,1.24181e-05,1798270,2.7269e-05,-2.5037e-05,0
1.308977489909192e-05,1.77585e-05,1799367,2.8827e-05,-2.8706e-05,2
1.0128494638550532e-05,1.4746200000000001e-05,1799733,2.9393e-05,-2.104e-05,0
1.6141853249578322e-05,3.0482099999999997e-05,1800952,3.2246e-05,-4.4814e-05,1
7.90535520130569e-06,1.4203170000000001e-05,1803437,2.7247e-05,-1.1628e-05,0
8.769956298087974e-06,1.2735499999999999e-05,1804158,2.7194e-05,-1.8048e-05,0
1.0095914973883013e-05,1.4345999999999998e-05,1804214,2.8229e-05,-1.6944e-05,0
1.8329505805559444e-05,3.02726e-05,1805323,4.5758e-05,-3.6889e-05,1
1.0066210166096479e-05,1.31617e-05,1805367,2.7992e-05,-2.5732e-05,0
1.0129747436527753e-05,1.154e-05,1807160,2.9539e-05,-1.3536e-05,0
1.1465859971615391e-05,1.4669900000000002e-05,1809784,2.825e-05,-3.0686e-05,0
2.0945913351598946e-05,3.8007e-05,1810648,5.0176e-05,-4.0501e-05,1
9.197410886283939e-06,1.6269799999999998e-05,1810949,2.7527e-05,-1.3614e-05,0
1.005365762926768e-05,1.65023e-05,1811453,2.7349e-05,-1.8343e-05,0
1.1984461667401181e-05,1.1551000000000002e-05,1812661,2.7597e-05,-2.4589e-05,0
1.8186575564413917e-05,3.656e-05,1813311,4.7033e-05,-4.2206e-05,1
1.2475153292627949e-05,1.65e-05,1813862,2.9777e-05,-2.6046e-05,0
1.1772473096675029e-05,1.10625e-05,1814692,3.2e-05,-1.7441e-05,0
1.4456036336576919e-05,1.68191e-05,1815826,3.6018e-05,-2.7411e-05,0
1.5760385728305543e-05,3.4643e-05,1816926,3.7611e-05,-4.4416e-05,1
1.8324645693194465e-05,2.99948e-05,1817509,4.3539e-05,-2.695e-05,1
1.2907143861528457e-05,1.59771e-05,1817924,3.2867e-05,-2.9661e-05,0
9.728456803875444e-06,1.50533e-05,1819627,2.6738e-05,-1.4985e-05,0
9.065307997137203e-06,1.36439e-05,1820090,2.7172e-05,-1.561e-05,0
1.664197428275305e-05,1.61169e-05,1822297,3.1343e-05,-3.48e-05,2
1.0956504420458488e-05,1.0296200000000001e-05,1823210,2.8328e-05,-1.8796e-05,0
1.8010877057397163e-05,2.5875999999999998e-05,1823593,4.2539e-05,-4.2306e-05,2
1.0337700359965475e-05,1.52883e-05,1823627,2.7202e-05,-2.7556e-05,0
1.3780331489038362e-05,1.38509e-05,1825376,2.9475e-05,-2.2516e-05,0
1.7200768451321345e-05,3.1548000000000004e-05,1825530,3.1047e-05,-4.2319e-05,1
1.6419521415660865e-05,1.56211e-05,1826661,2.8758e-05,-2.8591e-05,0
1.545353182151836e-05,1.3186e-05,1826694,3.1497e-05,-2.3418e-05,0
1.0857845652603149e-05,1.30343e-05,1827362,2.7894e-05,-2.1534e-05,0
1.554615209646e-05,2.7310099999999998e-05,1828241,3.1365e-05,-4.6458e-05,1
1.66526053535413e-05,1.760208e-05,1829754,3.0086e-05,-2.9206e-05,2
1.2119582600361587e-05,1.0750200000000001e-05,1829805,2.6839e-05,-2.0168e-05,0
1.5135049437259e-05,1.80039e-05,1832190,2.9174e-05,-3.1783e-05,2
1.0487847807268964e-05,1.6409e-05,1833676,3.024e-05,-1.5109e-05,0
1.673437941404427e-05,2.8371e-05,1837806,4.2999e-05,-3.3e-05,1
1.532416282607647e-05,1.73504e-05,1838646,2.8489e-05,-3.1777e-05,2
1.5672271895960873e-05,1.7857000000000002e-05,1838688,3.069e-05,-3.2475e-05,2
2.1933109444068254e-05,4.10591e-05,1838716,5.2553e-05,-4.8658e-05,1
1.5161706252777124e-05,2.7519e-05,1839465,2.8518e-05,-4.1476e-05,1
1.8010346631364053e-05,3.627576e-05,1840958,4.2614e-05,-4.6544e-05,1
1.451897353104451e-05,1.0913400000000001e-05,1842210,3.1353e-05,-2.9812e-05,0
1.2684061861131637e-05,1.40598e-05,1842353,2.8017e-05,-2.2113e-05,0
1.3657597285058545e-05,1.83774e-05,1843577,3.1007e-05,-1.9366e-05,2
1.6276240830500786e-05,3.01312e-05,1843637,4.7105e-05,-2.2952e-05,1
1.3275685811676443e-05,1.53718e-05,1844788,2.9115e-05,-2.0608e-05,0
1.1413436603105832e-05,1.93765e-05,1845127,2.9888e-05,-2.0986e-05,2
1.5861645927206568e-05,2.0762500000000003e-05,1847048,3.7803e-05,-2.1614e-05,2
1.170260976968492e-05,1.1460300000000001e-05,1847090,2.8426e-05,-2.1614e-05,0
1.4591874693700867e-05,2.91198e-05,1848073,3.5202e-05,-2.9828e-05,1
1.4408045968152633e-05,2.06098e-05,1855630,3.4208e-05,-3.6323e-05,2
1.1760014127025836e-05,1.4699000000000001e-05,1855730,3.1652e-05,-1.7823e-05,0
1.8438190222278625e-05,3.0549599999999996e-05,1863911,4.3101e-05,-3.4432e-05,1
1.0636399429709844e-05,1.39553e-05,1864969,2.9138e-05,-2.0153e-05,0
1.5801239874966956e-05,3.3621e-05,1865695,2.9627e-05,-4.5546e-05,1
1.6985740754760544e-05,4.1889e-05,1867883,4.9157e-05,-5.0502e-05,1
8.449498853783667e-06,1.3834999999999999e-05,1870017,2.7644e-05,-1.2621e-05,0
9.83393075562678e-06,1.791236e-05,1871114,3.036e-05,-1.8259e-05,0
1.7164226977447407e-05,2.5876e-05,1871313,3.7614e-05,-4.1397e-05,2
1.2774226580014526e-05,1.3645100000000001e-05,1872350,2.8629e-05,-2.5082e-05,0
1.761102185996317e-05,3.7995e-05,1874305,4.7426e-05,-4.1971e-05,1
1.525027786038831e-05,2.60513e-05,1879210,3.2831e-05,-3.6156e-05,2
1.4973594790183284e-05,2.5623e-05,1879860,4.2605e-05,-2.3206e-05,2
1.9186044748313472e-05,3.1581130000000004e-05,1882870,4.8611e-05,-3.4263e-05,1
1.0068381071553394e-05,8.0466e-06,1883332,2.7364e-05,-1.3769e-05,0
1.824704653143873e-05,1.94738e-05,1888861,3.326e-05,-3.034e-05,2
1.9791716138037716e-05,2.9803000000000002e-05,1889681,4.6242e-05,-2.9196e-05,1
1.0497263941764577e-05,1.83366e-05,1891028,3.0703e-05,-1.3727e-05,0
1.4306861534628469e-05,1.88936e-05,1893305,3.3814e-05,-2.5281e-05,2
1.6759905500001494e-05,3.5458100000000005e-05,1894421,3.9939e-05,-4.6005e-05,1
1.0337064025695278e-05,1.157041e-05,1894900,2.8176e-05,-2.1588e-05,0
1.4653223141995904e-05,3.39032e-05,1895583,2.8354e-05,-5.2716e-05,1
1.5149317455132269e-05,8.072090000000001e-06,1895872,3.472e-05,-1.8893e-05,0
1.2169721683085204e-05,1.64393e-05,1895925,2.9776e-05,-2.6843e-05,0
1.191395854539756e-05,1.68719e-05,1896020,3.5037e-05,-1.9775e-05,0
1.3178275843361275e-05,2.20751e-05,1900914,2.9495e-05,-2.5142e-05,2
1.2945806408619313e-05,9.913299999999999e-06,1900953,2.8224e-05,-2.2194e-05,0
1.9007162228460557e-05,3.50105e-05,1902938,4.8616e-05,-3.9707e-05,1
1.57914447529783e-05,2.3590000000000003e-05,1904745,3.5288e-05,-2.9223e-05,2
1.5073364898412269e-05,1.33106e-05,1904792,2.7188e-05,-2.8505e-05,0
1.170770606953653e-05,1.38974e-05,1905388,2.6826e-05,-2.3042e-05,0
1.732942244682748e-05,3.38686e-05,1905460,3.8012e-05,-5.363e-05,1
1.0274842670434836e-05,1.62e-05,1907731,2.7731e-05,-1.8514e-05,0
1.2788489162575643e-05,1.9413301000000002e-05,1908882,3.2783e-05,-3.151e-05,2
9.557538689332413e-06,2.3864e-05,1909518,2.7503e-05,-2.3804e-05,2
1.2154692526321817e-05,1.51536e-05,1909723,2.9145e-05,-2.1469e-05,0
1.3462754295647762e-05,1.66954e-05,1912928,3.2137e-05,-2.9911e-05,0
1.6593675853312628e-05,2.5855999999999998e-05,1915150,3.4348e-05,-3.8941e-05,2
1.661060431331393e-05,3.55821e-05,1920065,4.5877e-05,-4.2518e-05,1
1.5357164516130308e-05,3.5484e-05,1921824,4.8878e-05,-3.1424e-05,1
1.9629514496839922e-05,3.0877400000000004e-05,1922757,4.1378e-05,-4.473e-05,1
9.668416755462468e-06,1.39313e-05,1923815,2.721e-05,-1.8209e-05,0
1.879996661863492e-05,2.7540600000000002e-05,1925895,3.8178e-05,-3.827e-05,1
1.8300748183452707e-05,3.30067e-05,1927013,4.1752e-05,-4.5664e-05,1
9.947685236490286e-06,1.9485910000000003e-05,1927992,3.4426e-05,-1.5096e-05,2
1.4167205675793544e-05,3.22116e-05,1928117,3.1717e-05,-3.9704e-05,1
9.920841437296316e-06,1.33461e-05,1931446,2.6904e-05,-1.7059e-05,0
9.266631739882505e-06,1.755797e-05,1932674,3.0503e-05,-1.8323e-05,0
1.6756252992165e-05,2.712967e-05,1934370,3.976e-05,-4.2393e-05,1
1.0658869461718155e-05,1.2178e-05,1936235,2.857e-05,-2.0659e-05,0
1.4594537937502983e-05,1.29722e-05,1937271,2.9567e-05,-2.1953e-05,0
1.5201831837482562e-05,2.49716e-05,1939107,2.7938e-05,-3.94e-05,2
1.0703852392568546e-05,1.2127000000000001e-05,1939375,3.0744e-05,-1.4046e-05,0
1.0075360183867726e-05,1.3933e-05,1941728,2.9503e-05,-1.5294e-05,0
1.86802770211793e-05,3.2897799999999995e-05,1942544,5.1227e-05,-3.1624e-05,1
1.0962968590297612e-05,1.199e-05,1943767,2.9636e-05,-2.1515e-05,0
1.6308767189185414e-05,1.6347300000000002e-05,1945204,3.0587e-05,-2.4727e-05,2
9.445694908423661e-06,1.4119399999999999e-05,1947036,2.7309e-05,-1.529e-05,0
2.0395794130840484e-05,3.62159e-05,1947510,4.2813e-05,-5.0055e-05,1
8.199097634497662e-06,1.5590100000000002e-05,1947832,2.9775e-05,-1.1583e-05,0
1.5139738386744274e-05,2.3567e-05,1949372,2.8048e-05,-3.843e-05,2
1.5445355147421703e-05,2.8704999999999997e-05,1949399,3.4789e-05,-3.843e-05,1
1.2338659744498796e-05,1.70787e-05,1949528,2.9031e-05,-1.9689e-05,0
1.166184375346723e-05,1.54012e-05,1950330,2.6861e-05,-2.5884e-05,0
1.8792142756144117e-05,1.3737e-05,1952633,2.7229e-05,-3.527e-05,0
1.6939018768393393e-05,1.64031e-05,1952669,3.2557e-05,-3.527e-05,2
1.9536009142860555e-05,3.0745e-05,1952906,3.6499e-05,-5.5675e-05,1
7.643578192715099e-06,1.54073e-05,1953541,2.7198e-05,-1.1995e-05,0
1.3830237206588762e-05,1.25408e-05,1953686,2.9376e-05,-2.4254e-05,0
1.569771081482705e-05,1.69116e-05,1955588,3.1197e-05,-3.5983e-05,2
9.033799345435281e-06,1.62102e-05,1955696,2.6956e-05,-1.5464e-05,0
8.372468911111658e-06,1.0852e-05,1960136,2.7959e-05,-1.2741e-05,0
1.4037705975026781e-05,2.6053369999999998e-05,1960349,2.761e-05,-4.0935e-05,2
2.1548402975161884e-05,3.0917299999999996e-05,1965445,4.5036e-05,-4.0656e-05,1
1.891072596392071e-05,1.2799540000000001e-05,1966944,2.8706e-05,-3.2119e-05,0
1.2045485693099521e-05,1.47191e-05,1970581,2.764e-05,-1.6485e-05,0
1.1701013198570106e-05,1.79214e-05,1973762,2.7597e-05,-1.947e-05,0
1.03568524014835e-05,1.3956499999999998e-05,1974051,2.9373e-05,-2.4191e-05,0
1.2001749297994629e-05,2.24141e-05,1974988,3.0772e-05,-2.1906e-05,2
1.7159167856716644e-05,1.729628e-05,1976305,2.9028e-05,-3.2349e-05,2
1.0211965684051239e-05,1.5838665e-05,1977079,2.9451e-05,-1.3571e-05,0
1.8276447816448195e-05,2.9952199999999998e-05,1981243,3.2166e-05,-4.7895e-05,1
1.5082956629289675e-05,1.65319e-05,1981427,3.0346e-05,-2.5645e-05,0
8.78533748386799e-06,9.9199e-06,1983941,2.8188e-05,-1.3119e-05,0
1.9874731383197857e-05,2.9214000000000002e-05,1984499,4.0832e-05,-3.3124e-05,1
1.1658587722622625e-05,1.5474999999999997e-05,1984606,3.4996e-05,-1.4398e-05,0
1.7667055899595325e-05,3.1682e-05,1987040,3.627e-05,-3.5983e-05,1
1.6784287615710556e-05,2.9984899999999998e-05,1990070,4.0241e-05,-4.8287e-05,1
1.0056998551221674e-05,1.3938999999999998e-05,1990776,2.7718e-05,-1.5736e-05,0
7.783623159754223e-06,2.1075099999999997e-05,1991881,2.6769e-05,-1.5219e-05,2
1.8435213080187943e-05,3.90623e-05,1992696,3.8225e-05,-6.2904e-05,1
1.853614580595919e-05,3.8466e-05,1994685,4.5731e-05,-5.2419e-05,1
1.0171485975930968e-05,1.78529e-05,1994795,2.7172e-05,-2.189e-05,0
9.983558266236937e-06,1.59149e-05,1997686,3.2681e-05,-1.8581e-05,0
1.7772444298599e-05,2.79916e-05,1998628,3.2903e-05,-4.5051e-05,1
1.7244751543629192e-05,3.6633e-05,2003661,4.609e-05,-4.527e-05,1
1.6859102810244102e-05,1.77356e-05,2004081,2.9833e-05,-2.9083e-05,2
9.949254266746576e-06,1.1855e-05,2004211,2.8633e-05,-1.4568e-05,0
1.7474608456351498e-05,1.91885e-05,2005219,3.0906e-05,-2.8989e-05,2
1.6304469578534492e-05,1.4994400000000002e-05,2005255,2.7167e-05,-2.8989e-05,0
9.994475733184483e-06,1.46808e-05,2005604,2.7348e-05,-2.1854e-05,0
1.474543301915336e-05,3.0846299999999996e-05,2009332,4.832e-05,-2.4855e-05,1
1.5792992167902175e-05,3.0688e-05,2011300,4.0062e-05,-3.0344e-05,1
1.555804797199389e-05,2.11899e-05,2013810,2.891e-05,-3.0369e-05,2
9.955137962779854e-06,1.2425e-05,2014525,2.7274e-05,-1.9619e-05,0
1.6365129676413914e-05,3.09815e-05,2016103,4.0612e-05,-3.7735e-05,1
1.3483765259674186e-05,1.59469e-05,2018129,2.8676e-05,-2.2334e-05,0
9.87064218777805e-06,1.6148300000000003e-05,2019589,2.7512e-05,-1.4703e-05,0
1.1102807851661487e-05,1.53331e-05,2021838,2.8204e-05,-2.5816e-05,0
1.1764008312698943e-05,1.63941e-05,2024741,3.137e-05,-2.3385e-05,0
1.1857484143981185e-05,1.78504e-05,2025352,2.6669e-05,-2.5629e-05,0
1.3550660384524084e-05,1.0102800000000001e-05,2027331,2.8373e-05,-1.7283e-05,0
1.86404536880174e-05,3.7129e-05,2028762,4.0527e-05,-5.197e-05,1
1.674495191307233e-05,1.72955e-05,2030649,2.8405e-05,-2.6848e-05,2
1.661228275073775e-05,3.5228499999999997e-05,2031254,3.2468e-05,-5.5498e-05,1
1.1908202215886177e-05,1.58304e-05,2035444,3.3216e-05,-2.354e-05,0
1.4651219370265952e-05,8.6367e-06,2036061,2.9882e-05,-2.0204e-05,0
1.722566411838331e-05,2.02182e-05,2037201,3.4674e-05,-3.7434e-05,2
1.7817400471144774e-05,2.72943e-05,2039640,3.3943e-05,-3.6387e-05,1
8.246507763903003e-06,1.76713e-05,2041187,2.995e-05,-1.146e-05,0
1.3319073269595397e-05,1.69073e-05,2041485,2.7091e-05,-2.7324e-05,0
8.359302053122602e-06,1.65151e-05,2042384,2.7781e-05,-2.0631e-05,0
1.9702372715146725e-05,2.99086e-05,2043294,4.7283e-05,-3.0994e-05,1
1.0217540576183277e-05,9.808899999999999e-06,2046356,2.7603e-05,-1.7432e-05,0
9.872990667512359e-06,1.6273200000000002e-05,2046710,2.7703e-05,-1.6107e-05,0
1.6268703340576912e-05,3.0795e-05,2047558,3.5031e-05,-3.4744e-05,1
9.785574282066377e-06,1.3837500000000001e-05,2047730,2.7073e-05,-1.8877e-05,0
1.5611769650373883e-05,2.5279e-05,2048561,3.7605e-05,-2.5068e-05,2
1.1631528327521825e-05,9.481e-06,2048664,3.064e-05,-1.6373e-05,0
9.240743145525782e-06,1.2012000000000001e-05,2054388,3.0936e-05,-1.5088e-05,0
1.0136837252746971e-05,1.08613e-05,2057011,2.7824e-05,-1.634e-05,0
1.1102927184082212e-05,1.37117e-05,2059905,2.8164e-05,-2.303e-05,0
1.860031431587513e-05,2.42568e-05,2060732,3.261e-05,-4.1111e-05,2
1.5123069531336161e-05,1.38465e-05,2061643,2.9657e-05,-3.173e-05,0
1.2591964255993622e-05,8.046899999999999e-06,2062328,2.7315e-05,-2.1426e-05,0
1.3202594588471178e-05,1.58224e-05,2062497,2.8284e-05,-2.1684e-05,0
1.5555170759113632e-05,3.153669e-05,2066419,3.7375e-05,-4.4567e-05,1
1.616466957503048e-05,2.18852e-05,2067306,3.1624e-05,-2.6724e-05,2
1.8394605044625963e-05,4.0359e-05,2069399,4.8583e-05,-4.0928e-05,1
1.6359433051834057e-05,1.4178e-05,2069948,2.8505e-05,-2.9227e-05,0
1.532540044705914e-05,1.94469e-05,2072050,2.9874e-05,-2.9596e-05,2
9.56757691200287e-06,1.69521e-05,2072376,2.9495e-05,-2.0113e-05,0
1.185176405425861e-05,1.52392e-05,2072424,2.7637e-05,-2.9625e-05,0
1.6510882257811895e-05,1.88618e-05,2074558,3.4647e-05,-2.3729e-05,2
8.947971815225629e-06,1.4905399999999998e-05,2074748,2.6636e-05,-1.6012e-05,0
1.3129461217339136e-05,1.1534099999999999e-05,2078897,2.6929e-05,-2.4156e-05,0
2.010449203416074e-05,3.96173e-05,2079874,4.3099e-05,-5.504e-05,1
1.528857707276614e-05,3.2663199999999996e-05,2081543,3.098e-05,-5.0004e-05,1
9.50211567880289e-06,1.32255e-05,2087410,2.7741e-05,-2.1032e-05,0
9.395480126987825e-06,1.833699e-05,2093202,2.715e-05,-1.9669e-05,0
1.7267193955782078e-05,2.51075e-05,2094942,3.5596e-05,-4.8714e-05,2
9.904260238878373e-06,1.39457e-05,2095430,2.7882e-05,-1.3486e-05,0
1.4089423300301371e-05,2.651911e-05,2095693,2.6914e-05,-4.2413e-05,2
1.8654028903603463e-05,3.2337e-05,2099878,4.1162e-05,-3.6078e-05,1
2.0950424697731997e-05,3.4019999999999996e-05,2103819,4.4976e-05,-3.7991e-05,1
9.507534679131684e-06,1.7077799999999998e-05,2106381,2.8602e-05,-1.7334e-05,0
1.5159158958530016e-05,2.6238100000000002e-05,2106425,3.3629e-05,-4.1781e-05,2
1.895708931831326e-05,3.48066e-05,2107052,4.5438e-05,-5.0833e-05,1
1.7059480108921332e-05,2.156e-05,2110227,2.8726e-05,-3.8036e-05,2
1.2478809035261476e-05,1.2410000000000001e-05,2110267,2.8541e-05,-2.6351e-05,0
1.187763099409575e-05,1.39696e-05,2110549,2.7006e-05,-2.1059e-05,0
9.443778375191064e-06,1.4076400000000001e-05,2113308,2.7947e-05,-1.4366e-05,0
9.28065623675571e-06,1.9206200000000003e-05,2122091,2.8329e-05,-1.5392e-05,0
9.798410651292676e-06,9.992e-06,2122150,2.7853e-05,-1.3248e-05,0
1.6543907902060705e-05,1.2961999999999999e-05,2123039,4.0108e-05,-2.927e-05,0
1.3521102238640613e-05,9.77384e-06,2123078,2.8633e-05,-1.9124e-05,0
1.783454149781537e-05,2.7122229999999998e-05,2123744,4.2747e-05,-2.8832e-05,1
1.0296402860072205e-05,1.4154300000000001e-05,2124002,2.905e-05,-2.0395e-05,0
1.8919516925849232e-05,3.86592e-05,2125106,4.4674e-05,-5.1112e-05,1
1.4709868758915493e-05,1.5128299999999999e-05,2127118,3.4822e-05,-2.28e-05,0
1.074739773416162e-05,1.16814e-05,2127364,2.7806e-05,-1.4551e-05,0
1.9073068222670343e-05,3.4349000000000006e-05,2128274,3.9802e-05,-3.9798e-05,1
1.2410554139483372e-05,1.7418500000000003e-05,2128580,3.1564e-05,-2.1876e-05,0
1.750817165639424e-05,2.58693e-05,2129688,4.535e-05,-3.2327e-05,2
1.847892427111213e-05,1.56572e-05,2131422,4.462e-05,-2.3193e-05,2
1.4119467318371305e-05,2.6022000000000003e-05,2137520,2.8293e-05,-3.0615e-05,2
1.843484768151562e-05,2.9869999999999997e-05,2140655,3.4411e-05,-4.9014e-05,1
1.0799940374137825e-05,1.9422479999999998e-05,2144311,3.0227e-05,-1.9146e-05,2
9.581911435631558e-06,1.932521e-05,2148416,2.7711e-05,-1.6493e-05,2
9.940448113530887e-06,1.494729e-05,2148690,2.7464e-05,-1.5988e-05,0
1.8142242285932738e-05,2.5388e-05,2148734,4.0206e-05,-4.6721e-05,2
1.0154849158542974e-05,1.2071e-05,2151729,2.8325e-05,-1.3294e-05,0
1.7556368136757856e-05,3.643e-05,2153618,5.0195e-05,-3.7332e-05,1
1.4045810036554785e-05,1.4043000000000004e-05,2156216,3.6848e-05,-2.2817e-05,0
1.1945258342124707e-05,1.2644600000000001e-05,2156857,2.7539e-05,-2.9566e-05,0
1.747545947049878e-05,1.8465900000000002e-05,2161600,3.5847e-05,-3.5582e-05,2
1.110631946907166e-05,1.67896e-05,2163269,2.8353e-05,-2.0029e-05,0
1.774219459128784e-05,3.4349599999999994e-05,2164098,3.3223e-05,-5.463e-05,1
7.459315021708595e-06,1.2263999999999998e-05,2164542,2.8127e-05,-1.1501e-05,0
1.4383770726171289e-05,1.36381e-05,2170168,3.0086e-05,-1.9963e-05,0
1.559479266697112e-05,1.3956e-05,2174224,2.9121e-05,-2.4399e-05,0
1.1242231658557795e-05,1.4457100000000001e-05,2177038,3.2968e-05,-2.232e-05,0
1.8925996631096687e-05,2.709809e-05,2178712,5.0192e-05,-3.9699e-05,1
1.5980632309149457e-05,2.8807299999999998e-05,2180668,3.4674e-05,-3.926e-05,1
1.652120575735005e-05,3.6530000000000004e-05,2182608,4.1372e-05,-4.0374e-05,1
1.077672682763386e-05,1.1858400000000002e-05,2183890,2.9406e-05,-1.6155e-05,0
7.828413898656248e-06,1.64139e-05,2198834,2.7388e-05,-1.4394e-05,0
1.4914800088789729e-05,2.8385e-05,2202302,2.7906e-05,-3.8845e-05,1
1.4754986706865105e-05,2.4993099999999996e-05,2203620,4.574e-05,-2.5779e-05,2
1.8513862360477736e-05,2.74116e-05,2203671,3.4005e-05,-3.6149e-05,1
8.932484018461089e-06,1.60218e-05,2208315,2.7081e-05,-1.9931e-05,0
1.9109858361732505e-05,3.301e-05,2220777,3.7748e-05,-5.1302e-05,1
2.0133334044480792e-05,3.9283e-05,2221168,3.6714e-05,-5.6968e-05,1
1.7623376021287197e-05,2.3984e-05,2221382,4.8212e-05,-2.7002e-05,2
9.89191457296472e-06,1.14187e-05,2222563,2.7007e-05,-1.3546e-05,0
8.896083970836043e-06,1.85999e-05,2223156,2.717e-05,-1.6658e-05,0
1.864823741887025e-05,3.9968283e-05,2225321,5.4509e-05,-4.3619e-05,1
9.293418037970018e-06,1.3826599999999999e-05,2227043,2.7354e-05,-2.1729e-05,0
1.7415768248223475e-05,3.46257e-05,2234019,4.3257e-05,-4.6063e-05,1
2.0085892548898646e-05,3.5796999999999996e-05,2234999,4.2749e-05,-4.3497e-05,1
1.4099269311979268e-05,1.3242e-05,2235036,3.2879e-05,-2.5064e-05,0
1.5742588065180698e-05,2.5098899999999998e-05,2235665,3.0864e-05,-3.3187e-05,2
1.0809603339857808e-05,1.3735e-05,2237917,2.7582e-05,-2.2102e-05,0
2.03063401319713e-05,1.40373e-05,2238066,3.6648e-05,-3.2131e-05,0
1.5211848567560784e-05,2.78265e-05,2240304,3.738e-05,-2.6418e-05,1
1.2282606948135797e-05,1.19657e-05,2245013,2.9171e-05,-2.0331e-05,0
9.86088075455666e-06,1.1014699999999998e-05,2250330,2.7298e-05,-1.488e-05,0
9.884102742269486e-06,1.429409e-05,2254016,2.9448e-05,-1.845e-05,0
1.044107309249189e-05,1.5502999999999997e-05,2259396,2.7564e-05,-1.9204e-05,0
1.9797002918589263e-05,3.5224e-05,2263885,5.3808e-05,-3.527e-05,1
1.6506635567291336e-05,1.2118399999999999e-05,2267044,3.3321e-05,-2.7314e-05,0
1.1551343257143e-05,2.06864e-05,2268754,3.287e-05,-2.3095e-05,2
1.5647218132454422e-05,1.92188e-05,2269633,3.049e-05,-2.6472e-05,2
1.2530257620096126e-05,9.4154e-06,2270384,2.9781e-05,-1.8882e-05,0
1.7077149863758853e-05,2.9502000000000003e-05,2278048,3.0026e-05,-4.945e-05,1
1.5955843549262267e-05,1.67541e-05,2278974,2.701e-05,-3.3172e-05,2
1.8427641694568848e-05,3.8136310000000004e-05,2282185,4.6557e-05,-5.4487e-05,1
1.7115209128568427e-05,1.80397e-05,2282509,3.4833e-05,-2.8283e-05,2
1.860296314715406e-05,3.74517e-05,2288426,4.049e-05,-4.7937e-05,1
1.7470346048578736e-05,3.2234e-05,2290553,4.5137e-05,-3.4959e-05,1
1.5104041550867129e-05,3.48401e-05,2294909,3.8894e-05,-4.5481e-05,1
2.0192090906378517e-05,2.07765e-05,2296139,3.429e-05,-3.2583e-05,2
1.1043237372250029e-05,1.3597300000000001e-05,2298180,2.7718e-05,-2.4507e-05,0
9.020349019325172e-06,1.71038e-05,2300869,2.9225e-05,-1.3907e-05,0
1.3010639578223566e-05,1.4878300000000001e-05,2309999,2.7606e-05,-2.7333e-05,0
