std,diff,peakIndex,maxPeak,minPeak,cluster
1.779358226098668e-05,1.4765400000000001e-05,2917931,3.4712e-05,-1.8883e-05,1
1.1227454007886342e-05,1.5758e-05,2918534,3.4881e-05,-2.2129e-05,1
2.0530739456632304e-05,4.4801999999999996e-05,2919311,6.2324e-05,-5.008e-05,0
1.7310440683947703e-05,3.8014999999999994e-05,2922085,3.9967e-05,-4.9398e-05,0
1.1312746116272894e-05,1.67509e-05,2922991,3.2242e-05,-2.3378e-05,1
2.995292799642589e-05,3.095393e-05,2923367,5.8513e-05,-4.6534e-05,1
1.2537978563390406e-05,2.18197e-05,2923535,4.1059e-05,-1.7758e-05,1
2.2537447210473556e-05,5.3111999999999996e-05,2923597,6.8592e-05,-5.773e-05,0
2.9082673014117052e-05,6.474200000000001e-05,2925451,7.986e-05,-7.8651e-05,0
8.912294926268619e-06,1.9001399999999997e-05,2926216,3.1314e-05,-1.4297e-05,1
2.452277909086059e-05,5.021e-05,2927183,5.7897e-05,-5.9663e-05,0
1.081759933747288e-05,1.61447e-05,2927966,3.028e-05,-2.1381e-05,1
2.2863857979914367e-05,5.53492e-05,2928549,7.8806e-05,-4.7917e-05,0
1.1439344335503018e-05,1.948676e-05,2928756,3.345e-05,-1.6935e-05,1
2.324516969137776e-05,5.5743e-05,2929620,6.6611e-05,-6.1652e-05,0
2.3439441406599925e-05,4.3909291999999995e-05,2930465,6.265e-05,-4.7969e-05,0
1.0194813614976127e-05,1.72075e-05,2930628,3.2096e-05,-1.7393e-05,1
2.3866518917765116e-05,5.0174000000000004e-05,2930788,7.6488e-05,-4.5378e-05,0
2.3626041289538392e-05,5.324999999999999e-05,2931771,7.3056e-05,-4.7916e-05,0
2.3288247852969778e-05,5.1421999999999997e-05,2932519,6.5346e-05,-5.2273e-05,0
2.0938499170287097e-05,4.8062e-05,2932978,6.2827e-05,-5.0394e-05,0
1.4661168438858343e-05,2.2754319999999998e-05,2934062,3.366e-05,-3.4061e-05,1
3.0855738760462196e-05,3.8566e-05,2937509,6.417e-05,-6.3589e-05,0
1.48568812029066e-05,1.1129e-05,2937555,3.1068e-05,-2.143e-05,1
9.896069098037076e-06,2.190633e-05,2937891,3.1693e-05,-1.8059e-05,1
1.0487597690669077e-05,2.09977e-05,2940553,3.1468e-05,-1.921e-05,1
1.1723105153563878e-05,1.7621899999999998e-05,2941167,3.3962e-05,-2.326e-05,1
2.419855348201609e-05,4.843477e-05,2942283,7.1391e-05,-5.0781e-05,0
9.381459502840184e-06,1.4893e-05,2942997,3.2503e-05,-1.6126e-05,1
1.9591161289814203e-05,3.9609e-05,2943759,6.2968e-05,-4.5172e-05,0
1.1707441236531929e-05,2.01664e-05,2944454,3.136e-05,-2.074e-05,1
1.1265601995078315e-05,1.5905e-05,2944694,3.0304e-05,-2.7456e-05,1
2.5567163490932578e-05,5.654e-05,2945490,8.0382e-05,-6.7381e-05,0
1.4653980980948877e-05,2.4584499999999998e-05,2946365,3.0574e-05,-3.3801e-05,1
2.4225956634281576e-05,5.0071e-05,2948145,6.9991e-05,-4.3917e-05,0
1.65473001734569e-05,3.43827e-05,2948215,3.6461e-05,-5.2992e-05,1
1.7819934476495537e-05,3.8256999999999996e-05,2948741,4.5404e-05,-4.3271e-05,0
1.8465365316377413e-05,2.91535e-05,2949307,4.1546e-05,-3.4106e-05,1
1.6224350995109038e-05,1.9340600000000002e-05,2949816,3.2994e-05,-3.5765e-05,1
2.742793890076382e-05,4.948339e-05,2949848,7.6392e-05,-5.3228e-05,0
1.6353869227206842e-05,1.59734e-05,2949895,3.243e-05,-3.7821e-05,1
2.3601103482853078e-05,5.0572679999999996e-05,2952139,7.8774e-05,-4.6716e-05,0
1.4903764584143363e-05,2.50389e-05,2952564,3.1192e-05,-3.2651e-05,1
1.799145853163676e-05,2.9661e-05,2953154,4.3528e-05,-3.682e-05,1
1.3063158116349222e-05,2.46358e-05,2953758,3.7623e-05,-2.3816e-05,1
1.6150363307489087e-05,2.5622e-05,2954494,3.0642e-05,-3.3954e-05,1
1.1716258457468929e-05,2.26448e-05,2956502,3.3323e-05,-2.0464e-05,1
2.1845117849782415e-05,4.55895e-05,2956945,5.7292e-05,-5.7581e-05,0
1.0343737616808674e-05,2.651552e-05,2957173,3.8257e-05,-1.8517e-05,1
1.3628480761738697e-05,2.0379799999999998e-05,2957966,3.1401e-05,-3.011e-05,1
2.3650682021772282e-05,4.7696e-05,2959223,6.3945e-05,-5.0355e-05,0
1.4621912329274801e-05,1.5935999999999998e-05,2959257,3.2425e-05,-3.8066e-05,1
1.849511779226484e-05,3.7679800000000005e-05,2959995,5.7456e-05,-4.3634e-05,0
1.16966920973413e-05,2.62374e-05,2960542,3.2942e-05,-2.568e-05,1
2.2316178779958232e-05,4.73748e-05,2960782,7.0829e-05,-4.6162e-05,0
1.1921502733643425e-05,1.5154e-05,2961251,3.3949e-05,-1.7194e-05,1
2.3352094643014254e-05,5.029e-05,2963395,6.4723e-05,-5.3471e-05,0
1.683170914327104e-05,1.5625e-05,2963426,3.1502e-05,-4.1359e-05,1
2.2176139664109947e-05,5.2476000000000004e-05,2965495,5.429e-05,-6.893e-05,0
1.2682566705492901e-05,1.6481e-05,2965584,3.1806e-05,-3.032e-05,1
2.115012755043111e-05,3.19045e-05,2966347,4.1827e-05,-5.3059e-05,1
1.5569181302232053e-05,3.019036e-05,2966942,3.695e-05,-4.0661e-05,1
1.047701191083001e-05,1.64595e-05,2967414,3.0164e-05,-1.9576e-05,1
2.3894001713331037e-05,4.47375e-05,2968267,6.9636e-05,-3.8882e-05,0
2.3154637710054595e-05,5.4826e-05,2968638,7.3233e-05,-4.8033e-05,0
2.015062994149976e-05,4.3243e-05,2969655,4.8199e-05,-5.4622e-05,0
1.395348139880219e-05,2.00024e-05,2969804,3.1385e-05,-2.8543e-05,1
2.2082587646908615e-05,4.74465e-05,2970524,6.5636e-05,-5.8793e-05,0
1.8560234937976674e-05,3.4708e-05,2972178,4.017e-05,-4.4283e-05,1
1.2273544522163605e-05,1.77704e-05,2972267,3.041e-05,-3.0249e-05,1
1.5980564818262296e-05,3.7848e-05,2972478,3.641e-05,-4.8398e-05,0
1.5505854608114254e-05,2.10346e-05,2973111,3.5061e-05,-3.3208e-05,1
1.4578607967566915e-05,2.0949e-05,2973157,3.1896e-05,-2.6263e-05,1
1.241199530931654e-05,3.21371e-05,2973609,3.2255e-05,-3.7325e-05,1
1.2175059415656825e-05,1.89226e-05,2973786,3.2245e-05,-2.5608e-05,1
1.2983870887247433e-05,1.5665e-05,2975435,3.2733e-05,-2.6215e-05,1
1.1542395687511752e-05,2.1440852000000002e-05,2975658,3.1621e-05,-2.394e-05,1
3.4558024786071216e-05,4.3691e-05,2975859,7.844e-05,-5.6568e-05,0
1.959370937063294e-05,1.6049e-05,2975907,4.4524e-05,-2.7939e-05,1
1.3761810831927468e-05,1.70094e-05,2976350,3.5099e-05,-1.9994e-05,1
3.17601981611993e-05,3.39286e-05,2977254,8.1358e-05,-4.4932e-05,0
2.3069910670992316e-05,2.11474e-05,2977291,3.4395e-05,-3.7636e-05,1
2.265654098309746e-05,5.1984900000000004e-05,2978270,6.8232e-05,-6.4921e-05,0
1.8105368369014847e-05,1.3873e-05,2978300,3.7374e-05,-2.9251e-05,1
2.041299145222865e-05,4.4002e-05,2979052,5.4982e-05,-4.6721e-05,0
1.0463077159011474e-05,1.92522e-05,2979712,3.0852e-05,-1.9259e-05,1
2.4411422721971424e-05,5.4375999999999996e-05,2980229,8.3352e-05,-5.0261e-05,0
1.5755001587395536e-05,2.0398599999999998e-05,2980820,3.2049e-05,-3.8869e-05,1
2.0674964483798595e-05,4.5628000000000004e-05,2980952,6.1089e-05,-4.621e-05,0
1.159943551131171e-05,1.75958e-05,2982293,3.4328e-05,-2.2453e-05,1
2.2804053234569338e-05,4.69977e-05,2982739,6.6989e-05,-5.0245e-05,0
2.6017016765062386e-05,2.6575000000000002e-05,2982983,4.8787e-05,-4.9077e-05,1
1.591387124175976e-05,1.97245e-05,2983032,3.0347e-05,-2.3605e-05,1
1.1436530037495711e-05,2.75305e-05,2983662,3.2788e-05,-3.1824e-05,1
2.056124450927921e-05,4.9783e-05,2984040,6.4229e-05,-4.8125e-05,0
1.7992792412702397e-05,4.4440599999999996e-05,2984100,4.1976e-05,-5.8809e-05,0
2.3018142994935532e-05,4.7947999999999996e-05,2985366,6.9593e-05,-4.9817e-05,0
1.8231589384240857e-05,3.57055e-05,2985826,4.2121e-05,-3.7511e-05,0
2.077658611142154e-05,5.9471e-05,2986264,6.8545e-05,-6.3545e-05,0
2.1292960842690668e-05,4.44473e-05,2988841,6.4881e-05,-3.9929e-05,0
2.328367504287097e-05,5.33844e-05,2989118,7.3796e-05,-6.3604e-05,0
2.2823593278445687e-05,5.4117000000000004e-05,2989841,6.762e-05,-5.9257e-05,0
2.12593301511638e-05,2.5572999999999997e-05,2989865,6.762e-05,-2.3389e-05,1
2.2813478762293773e-05,4.45082e-05,2991038,6.0481e-05,-4.9644e-05,0
2.287035470473511e-05,4.77143e-05,2991938,6.3204e-05,-6.2802e-05,0
1.3477716793064574e-05,2.0038e-05,2992127,3.3843e-05,-2.8458e-05,1
2.295258379409493e-05,5.7797e-05,2993052,7.1719e-05,-6.037e-05,0
1.1156018085901306e-05,2.0851500000000002e-05,2993287,3.3455e-05,-2.4358e-05,1
2.8870198450552655e-05,3.2663399999999996e-05,2993794,6.8903e-05,-4.8397e-05,0
1.4247735355973575e-05,2.15168e-05,2993841,3.9423e-05,-2.7248e-05,1
1.3308634361773177e-05,2.13096e-05,2995253,3.3169e-05,-3.0151e-05,1
2.478904076741743e-05,4.57683e-05,2995568,6.8512e-05,-4.5239e-05,0
1.3381181085664355e-05,1.19005e-05,2997479,3.1742e-05,-2.2023e-05,1
1.1711420457785132e-05,1.87296e-05,2997842,3.3645e-05,-2.4636e-05,1
1.1376228237640217e-05,1.56163e-05,2998347,3.092e-05,-2.1746e-05,1
1.2347879800459496e-05,1.65533e-05,2999368,3.2481e-05,-2.5112e-05,1
2.1546916263031146e-05,5.5674e-05,2999402,5.7112e-05,-7.0094e-05,0
1.268038958723151e-05,1.4930199999999998e-05,2999940,3.3112e-05,-2.4412e-05,1
1.2506200604244054e-05,1.85376e-05,3000028,3.035e-05,-2.4635e-05,1
2.0995982596844606e-05,4.4723e-05,3000521,5.5849e-05,-4.486e-05,0
2.131867551602839e-05,4.4723e-05,3000547,5.5849e-05,-4.486e-05,0
1.0422125196443828e-05,2.13762e-05,3004521,3.1326e-05,-1.6368e-05,1
2.2037362472014253e-05,5.7109e-05,3005409,6.1665e-05,-6.4104e-05,0
1.2576306494522222e-05,2.05227e-05,3005779,3.3236e-05,-2.5041e-05,1
2.326686392915609e-05,4.3254e-05,3006354,6.8869e-05,-5.0251e-05,0
2.2040826667588e-05,4.5351e-05,3007202,5.1069e-05,-5.0406e-05,0
2.3751217874085686e-05,2.5223e-05,3007227,4.5584e-05,-3.9382e-05,1
2.3081432293008768e-05,4.6982e-05,3008103,5.7836e-05,-5.6612e-05,0
2.4163881791898494e-05,4.764e-05,3009273,7.488e-05,-4.5423e-05,0
1.1869148362818908e-05,1.65506e-05,3010435,3.0216e-05,-1.5393e-05,1
2.6954455766391685e-05,5.17335e-05,3012199,6.9498e-05,-6.0935e-05,0
1.0579160567099267e-05,1.8433300000000002e-05,3012449,3.2322e-05,-1.8085e-05,1
2.239171342720179e-05,5.0005999999999995e-05,3012806,5.4351e-05,-5.6786e-05,0
1.0159885714473414e-05,1.78282e-05,3012905,3.1539e-05,-2.1897e-05,1
1.2159782418000562e-05,2.6632e-05,3014088,3.1603e-05,-3.0294e-05,1
2.4984376142029534e-05,5.71444e-05,3014138,8.8399e-05,-4.9604e-05,0
1.1165287671226987e-05,1.70933e-05,3014192,3.715e-05,-1.5256e-05,1
1.4402008350018602e-05,1.7127e-05,3014691,3.6438e-05,-2.6127e-05,1
1.837103643092932e-05,4.22702e-05,3015034,5.1239e-05,-4.4846e-05,0
2.0290310046646953e-05,4.5414900000000005e-05,3017297,6.4547e-05,-3.5991e-05,0
1.2877617892507529e-05,2.43056e-05,3017521,3.2848e-05,-3.491e-05,1
1.1959290816091855e-05,2.37127e-05,3017582,3.0334e-05,-2.2316e-05,1
1.968879322787532e-05,4.414e-05,3017826,5.6634e-05,-4.3103e-05,0
2.188425754772913e-05,4.3274e-05,3017952,4.6503e-05,-5.7864e-05,0
2.438837823048783e-05,5.341e-05,3018162,7.2218e-05,-6.2584e-05,0
1.5360623701594113e-05,1.64022e-05,3018188,3.0968e-05,-3.7201e-05,1
1.25924305349472e-05,2.05126e-05,3018447,3.2684e-05,-2.1702e-05,1
2.6421870444749743e-05,5.57672e-05,3019099,6.2943e-05,-7.4983e-05,0
1.4307070206395756e-05,3.1715000000000004e-05,3019685,3.7735e-05,-3.4128e-05,1
2.441112915692008e-05,5.3373e-05,3020684,5.9874e-05,-6.7844e-05,0
1.5389856611239327e-05,2.25952e-05,3020986,3.2719e-05,-2.6095e-05,1
1.8403057163243326e-05,3.99949e-05,3021412,5.2677e-05,-4.7169e-05,0
2.4349604269624007e-05,4.93994e-05,3021675,6.8819e-05,-5.6215e-05,0
1.2289823735928472e-05,1.818574e-05,3022054,3.1121e-05,-2.5705e-05,1
1.4540002161166682e-05,2.32256e-05,3023985,3.2334e-05,-2.2511e-05,1
1.391937869488952e-05,2.27219e-05,3024283,3.3409e-05,-3.0438e-05,1
2.409989513453e-05,5.58468e-05,3024918,7.3729e-05,-7.0139e-05,0
2.349185514588581e-05,5.0894000000000004e-05,3026113,7.2787e-05,-5.2803e-05,0
1.4104154429235978e-05,2.1849e-05,3026358,4.0946e-05,-3.0954e-05,1
3.084726009694803e-05,5.8959199999999996e-05,3027091,9.4968e-05,-5.2718e-05,0
2.485551828681393e-05,4.5166099999999994e-05,3027118,4.8274e-05,-4.5561e-05,0
1.2489979032431885e-05,1.6172900000000002e-05,3027180,3.2633e-05,-2.4752e-05,1
2.4001276944554298e-05,5.157499999999999e-05,3027373,7.3544e-05,-4.6599e-05,0
1.3315078466692662e-05,1.2531100000000001e-05,3027461,3.2606e-05,-2.4323e-05,1
3.323851140020605e-05,4.7314699999999996e-05,3027809,6.6384e-05,-7.6163e-05,0
8.910161857159397e-06,1.82293e-05,3028472,3.0448e-05,-1.3452e-05,1
2.1174314396498067e-05,4.842e-05,3029219,6.6167e-05,-4.4092e-05,0
1.212491778936287e-05,1.81225e-05,3029414,3.1223e-05,-1.9187e-05,1
1.2441087703155881e-05,1.66371e-05,3029465,3.0522e-05,-2.0608e-05,1
2.1985633593046972e-05,4.8675e-05,3032148,6.1903e-05,-5.5726e-05,0
9.977195638878659e-06,1.5057e-05,3032583,3.0814e-05,-1.8809e-05,1
2.375833569738224e-05,4.6598100000000004e-05,3033670,6.8856e-05,-4.7017e-05,0
1.767881748469133e-05,4.6689e-05,3034061,5.5161e-05,-5.2593e-05,0
1.1048627111908186e-05,1.75876e-05,3034511,3.3599e-05,-1.8919e-05,1
1.2249194197895147e-05,1.86749e-05,3034538,3.8431e-05,-2.0765e-05,1
2.5766444556679196e-05,5.7952e-05,3034991,7.4656e-05,-6.8687e-05,0
2.9312306956489564e-05,3.658e-05,3035356,6.7147e-05,-5.237e-05,0
2.5486385996029163e-05,1.4248999999999999e-05,3035394,4.7982e-05,-3.9407e-05,1
2.1991984022286486e-05,4.724682e-05,3036232,7.0141e-05,-4.9403e-05,0
1.8050208177379664e-05,4.16315e-05,3037005,6.7844e-05,-2.4353e-05,0
1.0781155370212964e-05,1.71512e-05,3037137,3.0353e-05,-1.7492e-05,1
1.2508618371144374e-05,1.47642e-05,3037373,3.1048e-05,-2.1151e-05,1
2.1067840751894614e-05,4.7148e-05,3037765,5.474e-05,-4.3763e-05,0
1.9037740899282014e-05,3.3449200000000005e-05,3037790,4.3251e-05,-2.5109e-05,1
2.9328468373500006e-05,2.9497e-05,3038067,7.87e-05,-3.6564e-05,1
2.1592940548272545e-05,9.703299999999999e-06,3038104,3.4348e-05,-3.5618e-05,1
2.3320166631118067e-05,5.46633e-05,3038667,5.5907e-05,-7.6084e-05,0
2.1085938176540882e-05,4.8408e-05,3039609,6.1685e-05,-5.4271e-05,0
1.0356060839239402e-05,2.11959e-05,3039812,3.1008e-05,-1.9976e-05,1
1.70221754862122e-05,4.3501e-05,3040024,4.7491e-05,-4.7567e-05,0
2.2447394095851487e-05,5.6486999999999996e-05,3040355,6.8409e-05,-5.8396e-05,0
1.2890468524221605e-05,1.6000000000000003e-05,3040692,3.5155e-05,-1.9787e-05,1
1.5302282918974886e-05,2.18679e-05,3041044,3.465e-05,-3.0681e-05,1
2.66595502258686e-05,2.37737e-05,3041646,5.2328e-05,-4.7323e-05,1
2.2363532348127046e-05,5.6522e-05,3041958,6.4965e-05,-6.3766e-05,0
1.0504539488395351e-05,2.26068e-05,3042453,3.9752e-05,-1.7828e-05,1
2.0486441906639157e-05,5.9164e-05,3042531,6.2611e-05,-6.3288e-05,0
1.1496194430335279e-05,1.85081e-05,3042815,3.1853e-05,-1.97e-05,1
2.2194788165578577e-05,4.607284e-05,3043033,5.9935e-05,-5.2092e-05,0
1.639455999595237e-05,1.51009e-05,3043064,3.143e-05,-4.0018e-05,1
1.6732925953831844e-05,2.37912e-05,3043148,4.0051e-05,-3.994e-05,1
1.4177949430840511e-05,1.9288e-05,3043182,3.2303e-05,-3.994e-05,1
1.0877437914387521e-05,1.77447e-05,3044270,3.4073e-05,-1.4559e-05,1
2.104169611904594e-05,5.0672000000000005e-05,3046195,6.3493e-05,-5.1916e-05,0
2.302409843240153e-05,4.7924000000000004e-05,3046359,7.1752e-05,-4.9872e-05,0
1.4278445568528243e-05,1.68391e-05,3046843,3.224e-05,-3.5462e-05,1
1.1517706863282766e-05,1.73726e-05,3046951,3.0417e-05,-1.8124e-05,1
1.150138682778885e-05,2.22882e-05,3047462,3.0838e-05,-2.1746e-05,1
1.9583292654583857e-05,2.4300400000000002e-05,3047644,5.0142e-05,-3.6993e-05,1
2.4773023027669437e-05,2.4300400000000002e-05,3047668,5.0142e-05,-3.7766e-05,1
1.658829725945573e-05,1.90691e-05,3047708,3.9143e-05,-3.7766e-05,1
1.3905270777761792e-05,2.673195e-05,3047869,3.9699e-05,-2.0034e-05,1
2.1374752431095155e-05,4.63532e-05,3047965,6.7718e-05,-5.1477e-05,0
2.1503549157735518e-05,5.06684e-05,3049703,5.7262e-05,-7.0795e-05,0
2.045436410334869e-05,4.3701e-05,3051634,6.3047e-05,-4.2042e-05,0
1.4809625013896275e-05,1.83187e-05,3052257,3.9271e-05,-2.4493e-05,1
1.2704172460299521e-05,1.57566e-05,3052405,3.2435e-05,-2.043e-05,1
2.437153577258246e-05,5.06289e-05,3052542,7.9193e-05,-5.1718e-05,0
1.8672087334927007e-05,4.2799399999999995e-05,3053057,4.8587e-05,-4.4936e-05,0
2.4144090114276973e-05,4.7044e-05,3054266,7.2211e-05,-5.4347e-05,0
1.278641470212151e-05,1.56802e-05,3054648,3.1202e-05,-2.4044e-05,1
2.5693375642586806e-05,5.5496692899999996e-05,3055052,8.3928e-05,-5.7046e-05,0
2.0669731962959165e-05,5.0225e-05,3055820,6.4322e-05,-5.4781e-05,0
1.3051799548062269e-05,1.80148e-05,3055967,3.0764e-05,-1.9071e-05,1
2.429309902203793e-05,5.96901e-05,3056529,8.7109e-05,-5.5516e-05,0
2.058933016318418e-05,4.4242e-05,3058067,4.5787e-05,-5.6822e-05,0
1.3474176309178454e-05,1.2248000000000002e-05,3058731,3.5952e-05,-2.0553e-05,1
2.308194250060925e-05,5.4633000000000004e-05,3058847,5.5289e-05,-7.4521e-05,0
1.905345811594471e-05,4.3273000000000004e-05,3059067,4.6272e-05,-5.5937e-05,0
9.03148103809574e-06,1.6407900000000003e-05,3059940,3.1308e-05,-1.4115e-05,1
2.2062329806013974e-05,4.63706e-05,3060303,6.0812e-05,-5.9364e-05,0
2.5095953612212713e-05,5.376e-05,3060704,7.0203e-05,-5.623e-05,0
1.1924756154376443e-05,1.86587e-05,3060950,3.1309e-05,-1.8432e-05,1
1.2979618889861037e-05,1.264517e-05,3061597,3.5294e-05,-1.7996e-05,1
1.1163536730969172e-05,1.9224299999999998e-05,3061871,3.2144e-05,-1.624e-05,1
2.144286459433145e-05,5.3745e-05,3062488,6.2788e-05,-5.7245e-05,0
2.374094658610761e-05,3.7168999999999996e-05,3063489,5.5813e-05,-5.2174e-05,0
2.450306984192896e-05,3.8801e-05,3063770,4.909e-05,-6.275e-05,0
1.3530990647988237e-05,2.8393800000000002e-05,3063926,3.1859e-05,-3.2275e-05,1
2.4527137662908864e-05,4.9701000000000004e-05,3064257,7.7419e-05,-5.022e-05,0
1.7259118729776097e-05,1.6717e-05,3064285,3.6349e-05,-4.8697e-05,1
1.9221160156607673e-05,3.6636e-05,3064537,5.0283e-05,-3.4453e-05,0
1.9372340053651897e-05,2.85978e-05,3064561,5.0283e-05,-3.4453e-05,1
1.1112130015019854e-05,1.68798e-05,3064929,3.4291e-05,-1.8927e-05,1
1.251025538750714e-05,1.75352e-05,3065141,3.2517e-05,-1.8057e-05,1
1.5149860945745916e-05,2.9166200000000002e-05,3066012,3.5211e-05,-3.5342e-05,1
2.535755982886985e-05,5.4403e-05,3066182,7.2868e-05,-5.3969e-05,0
1.5364064351482605e-05,1.737036e-05,3066341,3.4039e-05,-3.0485e-05,1
2.2795780096506175e-05,5.0406e-05,3067015,5.5655e-05,-5.3303e-05,0
2.212022158499058e-05,4.9227e-05,3067174,6.7229e-05,-4.6077e-05,0
1.0223742861048803e-05,2.29576e-05,3067582,3.3775e-05,-1.6081e-05,1
2.2628970946118036e-05,5.6028e-05,3068407,5.6893e-05,-7.8647e-05,0
1.2097565008912174e-05,2.3778769999999998e-05,3069320,3.8114e-05,-1.6386e-05,1
1.1263468196947504e-05,1.92716e-05,3070090,3.3965e-05,-1.7203e-05,1
2.3681842086004502e-05,4.84444e-05,3070717,6.7462e-05,-5.4459e-05,0
1.5619312939232376e-05,1.4509900000000001e-05,3070747,3.2511e-05,-2.632e-05,1
1.338294110100406e-05,2.1962500000000002e-05,3071027,3.4207e-05,-2.7883e-05,1
1.2276508768709046e-05,2.26869e-05,3071716,3.4161e-05,-2.1527e-05,1
2.1249761167520607e-05,4.66432e-05,3072253,5.6272e-05,-5.6557e-05,0
1.6461590835705722e-05,2.1272000000000002e-05,3072278,3.427e-05,-3.8642e-05,1
2.26330689500181e-05,3.75828e-05,3073130,5.8904e-05,-4.5471e-05,0
2.257608877033798e-05,5.36233e-05,3074004,5.3909e-05,-6.7945e-05,0
2.466568458634391e-05,5.4293000000000003e-05,3074264,7.7477e-05,-5.5833e-05,0
1.191038911724407e-05,1.669136e-05,3074669,3.0127e-05,-2.0784e-05,1
2.339146106895188e-05,5.3055e-05,3075199,6.6689e-05,-6.1316e-05,0
2.140288144936013e-05,5.2118000000000005e-05,3075699,6.3124e-05,-5.2175e-05,0
2.8544211112668647e-05,5.3131000000000003e-05,3076468,8.2394e-05,-5.1667e-05,0
1.8919354299084526e-05,2.8109400000000002e-05,3076714,4.7755e-05,-3.917e-05,1
2.085727795465836e-05,5.3273e-05,3077030,7.1923e-05,-4.8092e-05,0
2.6196037191308323e-05,6.0228999999999995e-05,3077932,7.7745e-05,-6.2514e-05,0
2.203130029327309e-05,4.6178649999999995e-05,3078293,6.7026e-05,-5.3011e-05,0
1.8997612954751257e-05,4.38058e-05,3079116,6.255e-05,-3.371e-05,0
1.4518187516056314e-05,2.14828e-05,3079395,3.7448e-05,-2.6357e-05,1
1.1003895691046502e-05,2.08027e-05,3079756,3.6919e-05,-1.8448e-05,1
2.2730806971702454e-05,4.99337e-05,3080042,7.5537e-05,-4.653e-05,0
2.4176003384459407e-05,5.57323e-05,3080304,7.5662e-05,-5.3407e-05,0
1.1212489084146653e-05,2.0007900000000002e-05,3080828,3.2238e-05,-2.6577e-05,1
2.1455755411789085e-05,4.4851e-05,3081097,6.5949e-05,-5.4305e-05,0
1.6474591631088984e-05,1.8728700000000002e-05,3082136,3.0604e-05,-3.5669e-05,1
1.369478654197384e-05,2.2861499999999998e-05,3082869,3.0462e-05,-2.7454e-05,1
1.0779705902546814e-05,1.6966900000000002e-05,3083043,3.0992e-05,-1.6643e-05,1
2.5709903394365978e-05,4.52766e-05,3084505,6.6944e-05,-5.1904e-05,0
2.1992190965902297e-05,5.131847e-05,3085328,7.1309e-05,-5.7153e-05,0
2.185975056474837e-05,5.5359e-05,3086059,7.1925e-05,-5.6893e-05,0
9.818351236820165e-06,1.7956999999999998e-05,3086400,3.2469e-05,-1.7501e-05,1
1.2363066966442903e-05,2.0255000000000002e-05,3087350,3.5265e-05,-2.3859e-05,1
2.2172214074385115e-05,4.7428999999999996e-05,3088278,5.8937e-05,-5.6422e-05,0
3.0071848987622473e-05,3.3867e-05,3088993,7.5287e-05,-5.3062e-05,0
1.340766534033474e-05,2.29281e-05,3090223,3.219e-05,-3.1575e-05,1
2.1069058745129933e-05,5.3596999999999995e-05,3090350,5.2521e-05,-6.1884e-05,0
1.4251470481253399e-05,1.4237e-05,3090379,3.3293e-05,-3.3368e-05,1
2.286559132225916e-05,4.5529000000000004e-05,3091284,6.8492e-05,-4.9331e-05,0
2.2174425461956137e-05,5.1506e-05,3092028,5.8695e-05,-6.7746e-05,0
3.0147546280445858e-05,4.0639e-05,3092340,5.5321e-05,-6.5285e-05,0
1.9638850573185246e-05,1.4497700000000002e-05,3092375,3.0686e-05,-3.458e-05,1
1.1968791344765993e-05,1.440425e-05,3093088,3.1508e-05,-2.3987e-05,1
1.4960277610162052e-05,2.36434e-05,3093548,3.1839e-05,-3.1909e-05,1
2.3708289315403e-05,4.5233e-05,3094008,7.768e-05,-4.3706e-05,0
2.2894718485820757e-05,5.1642000000000005e-05,3095305,7.0872e-05,-5.5573e-05,0
2.0075899650130214e-05,4.9024e-05,3095564,5.0041e-05,-6.7058e-05,0
2.276902304857741e-05,4.87805e-05,3096535,6.5463e-05,-5.307e-05,0
1.7488923090236267e-05,1.58509e-05,3096563,3.3762e-05,-3.0495e-05,1
1.9845623776398465e-05,4.8729e-05,3096965,4.8709e-05,-6.0046e-05,0
2.3076837696437337e-05,4.7236150000000003e-05,3098152,5.8661e-05,-6.5923e-05,0
1.294169576837995e-05,1.08969e-05,3098535,3.0582e-05,-1.9089e-05,1
2.0540575370467013e-05,4.79284e-05,3098946,6.7651e-05,-4.8039e-05,0
1.1722298740120471e-05,1.39983e-05,3099440,3.1999e-05,-2.477e-05,1
2.1054445909129427e-05,4.62439e-05,3099680,5.8798e-05,-5.3938e-05,0
2.2203513552942295e-05,5.5199000000000005e-05,3101078,6.9805e-05,-5.5738e-05,0
2.2127103737946683e-05,4.5604e-05,3101369,6.0612e-05,-5.2652e-05,0
2.4711617558496712e-05,6.269899999999999e-05,3102894,6.3346e-05,-7.9617e-05,0
1.6101831921013886e-05,1.77844e-05,3103783,3.1181e-05,-3.4737e-05,1
1.7553393913351725e-05,3.54676e-05,3104053,4.0526e-05,-4.0815e-05,1
1.411196040533897e-05,1.949847e-05,3104078,3.1509e-05,-4.0815e-05,1
2.497222001305824e-05,5.7449e-05,3104262,5.9714e-05,-7.8991e-05,0
2.355778263678784e-05,5.6288e-05,3105171,7.7071e-05,-5.0497e-05,0
1.3124650833071892e-05,1.59964e-05,3105765,3.1056e-05,-2.8016e-05,1
2.1919215070201433e-05,4.4347e-05,3106851,4.8812e-05,-6.1351e-05,0
2.4316372132690903e-05,4.5790999999999996e-05,3107106,7.8479e-05,-3.9357e-05,0
2.3545104037984146e-05,6.0493999999999994e-05,3107595,5.994e-05,-7.3569e-05,0
